customer_id,month,category,payment_type,spend
ATQCUS3988,May,Travel,UPI,657
ATQCUS2343,October,Travel,UPI,309
ATQCUS3462,August,Electronics,Credit Card,1644
ATQCUS1860,August,Electronics,Debit Card,610
ATQCUS2894,June,Apparel,Credit Card,551
ATQCUS1867,September,Others,UPI,378
ATQCUS2365,July,Electronics,Net Banking,398
ATQCUS1505,August,Health & Wellness,UPI,384
ATQCUS3693,October,Food,Credit Card,508
ATQCUS2922,June,Apparel,Debit Card,558
ATQCUS2895,June,Apparel,Credit Card,1026
ATQCUS3327,September,Bills,Debit Card,1610
ATQCUS0870,September,Others,Debit Card,105
ATQCUS0535,May,Apparel,Credit Card,333
ATQCUS1154,August,Bills,UPI,59
ATQCUS3227,June,Electronics,Credit Card,1840
ATQCUS1880,September,Bills,Debit Card,1178
ATQCUS1582,September,Food,Net Banking,144
ATQCUS1333,May,Groceries,Net Banking,304
ATQCUS3967,July,Others,UPI,176
ATQCUS3406,October,Electronics,Net Banking,490
ATQCUS1035,August,Apparel,Credit Card,713
ATQCUS2069,August,Groceries,Net Banking,579
ATQCUS2381,July,Health & Wellness,UPI,326
ATQCUS3419,June,Electronics,Net Banking,192
ATQCUS1832,September,Bills,Credit Card,4710
ATQCUS1688,August,Groceries,Credit Card,1158
ATQCUS2572,July,Others,UPI,120
ATQCUS1484,September,Food,Credit Card,1176
ATQCUS3800,June,Electronics,UPI,951
ATQCUS1542,June,Bills,Net Banking,278
ATQCUS3629,September,Bills,UPI,203
ATQCUS2534,October,Others,Net Banking,41
ATQCUS2135,June,Apparel,Debit Card,1023
ATQCUS0287,July,Entertainment,UPI,240
ATQCUS1512,May,Electronics,Credit Card,2311
ATQCUS2675,July,Entertainment,Debit Card,173
ATQCUS0092,August,Electronics,UPI,965
ATQCUS1788,September,Electronics,UPI,2667
ATQCUS3925,September,Travel,UPI,309
ATQCUS3459,October,Travel,Debit Card,536
ATQCUS3046,July,Electronics,Credit Card,1741
ATQCUS1677,October,Food,Net Banking,79
ATQCUS2555,June,Others,UPI,156
ATQCUS3679,September,Bills,Credit Card,2984
ATQCUS0569,September,Entertainment,Net Banking,1105
ATQCUS3137,August,Travel,Debit Card,343
ATQCUS3264,September,Electronics,Debit Card,186
ATQCUS0794,May,Food,Debit Card,509
ATQCUS2661,August,Electronics,UPI,721
ATQCUS1358,July,Entertainment,UPI,184
ATQCUS1978,October,Others,Credit Card,227
ATQCUS0320,July,Entertainment,UPI,82
ATQCUS1583,August,Apparel,Debit Card,670
ATQCUS1058,August,Bills,UPI,540
ATQCUS0717,October,Others,Net Banking,63
ATQCUS1213,May,Food,Net Banking,88
ATQCUS0138,August,Groceries,Debit Card,2178
ATQCUS3510,September,Travel,Credit Card,416
ATQCUS3690,September,Food,Debit Card,255
ATQCUS1149,October,Travel,Credit Card,736
ATQCUS3463,May,Apparel,Net Banking,45
ATQCUS1243,August,Apparel,Debit Card,283
ATQCUS2916,August,Groceries,Net Banking,561
ATQCUS3835,October,Entertainment,Net Banking,57
ATQCUS2543,June,Travel,UPI,889
ATQCUS0751,September,Health & Wellness,Credit Card,837
ATQCUS0651,July,Bills,UPI,400
ATQCUS2523,July,Apparel,UPI,149
ATQCUS1030,May,Others,Net Banking,35
ATQCUS2583,July,Electronics,Credit Card,1480
ATQCUS1801,July,Food,Credit Card,1305
ATQCUS1965,June,Electronics,Net Banking,313
ATQCUS2937,June,Groceries,UPI,902
ATQCUS1660,May,Bills,Net Banking,473
ATQCUS0998,August,Others,Debit Card,212
ATQCUS2344,May,Travel,Net Banking,67
ATQCUS0645,May,Health & Wellness,Net Banking,70
ATQCUS3743,September,Apparel,Credit Card,815
ATQCUS2528,July,Health & Wellness,Debit Card,437
ATQCUS1549,September,Entertainment,Debit Card,245
ATQCUS3288,August,Electronics,UPI,190
ATQCUS0374,October,Apparel,Net Banking,44
ATQCUS1303,October,Food,Net Banking,259
ATQCUS0091,September,Apparel,UPI,183
ATQCUS1432,July,Groceries,Credit Card,1044
ATQCUS2016,August,Food,UPI,509
ATQCUS0833,September,Apparel,Net Banking,152
ATQCUS1042,August,Food,Net Banking,288
ATQCUS1300,May,Entertainment,Net Banking,143
ATQCUS0576,October,Food,Net Banking,247
ATQCUS2659,July,Entertainment,UPI,324
ATQCUS3410,August,Food,UPI,707
ATQCUS1703,August,Entertainment,Credit Card,382
ATQCUS0380,May,Groceries,Net Banking,79
ATQCUS3742,June,Apparel,UPI,76
ATQCUS0081,June,Apparel,Net Banking,263
ATQCUS0418,May,Groceries,UPI,1983
ATQCUS1980,June,Groceries,Credit Card,976
ATQCUS0058,September,Health & Wellness,UPI,311
ATQCUS2910,September,Travel,Debit Card,527
ATQCUS1595,September,Food,Debit Card,165
ATQCUS1460,July,Health & Wellness,UPI,433
ATQCUS1579,August,Groceries,Debit Card,348
ATQCUS3939,September,Bills,UPI,3171
ATQCUS2670,September,Groceries,Credit Card,1503
ATQCUS2935,October,Food,Debit Card,258
ATQCUS2805,June,Food,Debit Card,246
ATQCUS1789,July,Health & Wellness,Debit Card,168
ATQCUS3051,August,Health & Wellness,Debit Card,210
ATQCUS3206,July,Others,UPI,253
ATQCUS1653,September,Entertainment,Net Banking,142
ATQCUS0786,October,Electronics,Credit Card,1899
ATQCUS2440,July,Health & Wellness,Net Banking,700
ATQCUS1753,June,Food,UPI,456
ATQCUS0841,August,Health & Wellness,UPI,749
ATQCUS2631,July,Entertainment,Debit Card,90
ATQCUS2093,July,Apparel,UPI,315
ATQCUS2652,May,Travel,Debit Card,462
ATQCUS0442,October,Apparel,Debit Card,296
ATQCUS3936,June,Bills,Debit Card,648
ATQCUS0310,August,Apparel,Credit Card,1265
ATQCUS0322,October,Entertainment,Credit Card,1270
ATQCUS1534,May,Food,Credit Card,496
ATQCUS3504,July,Food,Credit Card,896
ATQCUS3750,August,Apparel,Credit Card,904
ATQCUS0719,August,Food,Debit Card,479
ATQCUS0104,May,Bills,Debit Card,647
ATQCUS1770,May,Health & Wellness,Credit Card,544
ATQCUS0479,August,Travel,Debit Card,509
ATQCUS3828,May,Electronics,UPI,462
ATQCUS2038,July,Others,Credit Card,73
ATQCUS2563,July,Groceries,Net Banking,118
ATQCUS1103,October,Electronics,Credit Card,2012
ATQCUS2780,June,Bills,Net Banking,507
ATQCUS3662,May,Electronics,Net Banking,210
ATQCUS2398,May,Health & Wellness,Net Banking,145
ATQCUS2547,June,Groceries,Debit Card,812
ATQCUS0302,June,Apparel,UPI,116
ATQCUS1798,July,Electronics,UPI,424
ATQCUS1559,May,Health & Wellness,UPI,257
ATQCUS3113,May,Travel,Credit Card,557
ATQCUS1289,August,Groceries,UPI,589
ATQCUS1962,August,Bills,Debit Card,1795
ATQCUS1508,August,Entertainment,UPI,273
ATQCUS2333,July,Travel,Debit Card,855
ATQCUS2930,October,Others,Net Banking,82
ATQCUS0736,May,Entertainment,Net Banking,50
ATQCUS2480,September,Travel,Debit Card,614
ATQCUS0437,October,Food,Net Banking,107
ATQCUS2295,June,Health & Wellness,Debit Card,485
ATQCUS2464,September,Others,UPI,145
ATQCUS2417,June,Others,Net Banking,95
ATQCUS3377,May,Electronics,Credit Card,616
ATQCUS1918,October,Food,Debit Card,665
ATQCUS3276,May,Bills,Debit Card,895
ATQCUS1864,August,Electronics,Debit Card,1604
ATQCUS3617,June,Groceries,UPI,635
ATQCUS0961,October,Food,Credit Card,1188
ATQCUS2328,September,Entertainment,Debit Card,1399
ATQCUS1206,October,Electronics,Credit Card,989
ATQCUS0587,May,Apparel,Net Banking,107
ATQCUS3862,October,Health & Wellness,Credit Card,941
ATQCUS3301,May,Travel,Net Banking,446
ATQCUS0602,October,Electronics,UPI,328
ATQCUS3773,September,Food,UPI,1084
ATQCUS0155,October,Travel,UPI,589
ATQCUS3788,August,Others,Credit Card,203
ATQCUS2538,August,Others,UPI,353
ATQCUS2842,October,Others,Credit Card,729
ATQCUS1952,October,Travel,Debit Card,260
ATQCUS0951,May,Health & Wellness,Debit Card,132
ATQCUS3022,October,Apparel,Credit Card,236
ATQCUS2885,July,Travel,UPI,733
ATQCUS2010,May,Travel,UPI,295
ATQCUS1807,May,Health & Wellness,Debit Card,529
ATQCUS3447,October,Electronics,Debit Card,294
ATQCUS3025,August,Entertainment,UPI,2451
ATQCUS1617,October,Bills,Net Banking,463
ATQCUS1003,September,Food,Net Banking,85
ATQCUS0450,August,Entertainment,Credit Card,1499
ATQCUS0198,August,Electronics,Debit Card,348
ATQCUS3030,August,Electronics,UPI,921
ATQCUS3538,September,Groceries,Net Banking,1168
ATQCUS1931,July,Travel,Credit Card,196
ATQCUS2050,September,Health & Wellness,Net Banking,614
ATQCUS1256,June,Others,Debit Card,255
ATQCUS1212,July,Entertainment,Net Banking,270
ATQCUS0461,June,Travel,UPI,258
ATQCUS0948,May,Electronics,Credit Card,263
ATQCUS2250,June,Groceries,Debit Card,507
ATQCUS0444,September,Health & Wellness,Debit Card,3628
ATQCUS3017,October,Travel,Debit Card,328
ATQCUS2249,June,Electronics,Net Banking,112
ATQCUS0229,September,Others,Credit Card,88
ATQCUS2584,October,Health & Wellness,Debit Card,277
ATQCUS2299,May,Groceries,UPI,1023
ATQCUS0517,October,Others,Debit Card,263
ATQCUS0271,September,Electronics,Debit Card,865
ATQCUS1912,June,Travel,Debit Card,551
ATQCUS1701,September,Travel,Debit Card,452
ATQCUS3446,October,Apparel,UPI,171
ATQCUS1280,July,Entertainment,Credit Card,576
ATQCUS2855,June,Travel,Credit Card,963
ATQCUS0513,September,Groceries,UPI,1136
ATQCUS3631,September,Food,UPI,2774
ATQCUS0126,August,Bills,UPI,636
ATQCUS0927,October,Groceries,Credit Card,977
ATQCUS1463,October,Bills,Net Banking,337
ATQCUS2957,May,Travel,Net Banking,105
ATQCUS0144,September,Bills,Debit Card,95
ATQCUS2829,August,Groceries,Debit Card,1012
ATQCUS3444,September,Others,Debit Card,100
ATQCUS1906,August,Others,Debit Card,160
ATQCUS0654,August,Electronics,Debit Card,986
ATQCUS0153,July,Health & Wellness,Debit Card,428
ATQCUS1581,October,Health & Wellness,Debit Card,612
ATQCUS3623,October,Entertainment,UPI,982
ATQCUS3598,June,Others,UPI,310
ATQCUS3479,July,Groceries,Debit Card,349
ATQCUS1005,August,Health & Wellness,Debit Card,1317
ATQCUS0359,October,Food,UPI,315
ATQCUS3380,June,Food,UPI,385
ATQCUS2484,September,Food,Net Banking,310
ATQCUS3706,October,Bills,UPI,1127
ATQCUS2571,June,Health & Wellness,Credit Card,2093
ATQCUS3102,October,Electronics,UPI,1136
ATQCUS3909,July,Food,Credit Card,654
ATQCUS0898,October,Others,UPI,154
ATQCUS1572,September,Others,Net Banking,78
ATQCUS0800,August,Others,Net Banking,33
ATQCUS1127,July,Health & Wellness,Credit Card,360
ATQCUS2346,October,Health & Wellness,Credit Card,4299
ATQCUS2247,June,Apparel,Credit Card,736
ATQCUS3710,October,Apparel,UPI,282
ATQCUS3217,September,Entertainment,Credit Card,301
ATQCUS2834,May,Bills,Net Banking,341
ATQCUS1294,August,Electronics,UPI,1124
ATQCUS3118,September,Health & Wellness,Debit Card,611
ATQCUS3154,October,Bills,Debit Card,962
ATQCUS0371,September,Apparel,Credit Card,721
ATQCUS3886,October,Others,Debit Card,117
ATQCUS1102,August,Apparel,Debit Card,380
ATQCUS2626,October,Health & Wellness,Net Banking,369
ATQCUS2731,October,Electronics,Debit Card,1485
ATQCUS0189,June,Apparel,UPI,947
ATQCUS2208,May,Electronics,UPI,1189
ATQCUS2897,June,Travel,Net Banking,83
ATQCUS0339,July,Groceries,Debit Card,328
ATQCUS1754,August,Health & Wellness,Credit Card,495
ATQCUS3440,July,Travel,Credit Card,879
ATQCUS3656,August,Bills,Debit Card,312
ATQCUS2059,September,Electronics,Net Banking,189
ATQCUS1773,October,Travel,Net Banking,311
ATQCUS3225,October,Travel,Debit Card,797
ATQCUS3602,July,Entertainment,Net Banking,454
ATQCUS2315,June,Electronics,Credit Card,793
ATQCUS3735,October,Bills,Credit Card,2755
ATQCUS2446,September,Apparel,UPI,854
ATQCUS1670,June,Food,Net Banking,107
ATQCUS2721,October,Groceries,UPI,1306
ATQCUS2947,September,Entertainment,Debit Card,349
ATQCUS1482,October,Bills,UPI,953
ATQCUS2804,June,Health & Wellness,Credit Card,1062
ATQCUS3502,September,Apparel,Debit Card,218
ATQCUS1156,May,Entertainment,Debit Card,197
ATQCUS3432,September,Travel,Net Banking,300
ATQCUS1242,September,Travel,UPI,935
ATQCUS0078,October,Apparel,UPI,362
ATQCUS2868,May,Health & Wellness,Credit Card,618
ATQCUS3033,June,Apparel,UPI,145
ATQCUS0845,June,Health & Wellness,Net Banking,1007
ATQCUS0238,July,Bills,Debit Card,278
ATQCUS3903,October,Entertainment,Net Banking,126
ATQCUS0045,October,Electronics,Credit Card,715
ATQCUS3085,August,Entertainment,Debit Card,1033
ATQCUS3035,June,Apparel,UPI,121
ATQCUS3946,July,Travel,Debit Card,606
ATQCUS2098,May,Groceries,Net Banking,205
ATQCUS0139,October,Others,Net Banking,56
ATQCUS3635,August,Travel,Credit Card,1166
ATQCUS3171,September,Food,UPI,471
ATQCUS2104,October,Others,Net Banking,39
ATQCUS2431,June,Health & Wellness,Net Banking,321
ATQCUS2044,October,Health & Wellness,Net Banking,155
ATQCUS1147,September,Apparel,Debit Card,195
ATQCUS3736,September,Apparel,Debit Card,142
ATQCUS0923,October,Others,Credit Card,348
ATQCUS3855,September,Groceries,Debit Card,2944
ATQCUS2226,September,Food,Net Banking,266
ATQCUS0033,October,Bills,UPI,1258
ATQCUS1443,May,Apparel,Net Banking,59
ATQCUS2876,June,Apparel,Debit Card,845
ATQCUS0984,July,Groceries,Net Banking,141
ATQCUS2892,June,Apparel,Net Banking,39
ATQCUS0069,June,Entertainment,UPI,222
ATQCUS3497,June,Food,Net Banking,278
ATQCUS2655,September,Entertainment,Net Banking,225
ATQCUS2437,October,Apparel,Debit Card,714
ATQCUS3651,June,Apparel,UPI,572
ATQCUS2772,May,Electronics,Debit Card,388
ATQCUS2190,September,Travel,Net Banking,358
ATQCUS3807,July,Food,Debit Card,508
ATQCUS2087,May,Travel,Debit Card,1147
ATQCUS0943,May,Health & Wellness,Credit Card,1202
ATQCUS3520,August,Groceries,Debit Card,729
ATQCUS3716,June,Apparel,Net Banking,186
ATQCUS3133,September,Others,Credit Card,113
ATQCUS1697,August,Health & Wellness,Credit Card,3832
ATQCUS3036,May,Others,UPI,135
ATQCUS1259,May,Entertainment,UPI,153
ATQCUS0710,September,Apparel,Net Banking,269
ATQCUS1157,October,Food,UPI,365
ATQCUS2293,June,Others,Debit Card,70
ATQCUS1739,June,Bills,Debit Card,569
ATQCUS3834,May,Groceries,Credit Card,1244
ATQCUS0687,July,Groceries,Net Banking,110
ATQCUS2143,May,Groceries,Debit Card,1008
ATQCUS2955,September,Electronics,Credit Card,1410
ATQCUS0475,October,Others,Net Banking,82
ATQCUS3310,October,Others,Net Banking,51
ATQCUS3403,August,Apparel,Debit Card,455
ATQCUS1976,August,Food,Credit Card,555
ATQCUS2004,July,Travel,Credit Card,1251
ATQCUS1084,May,Electronics,Debit Card,577
ATQCUS1429,June,Food,UPI,379
ATQCUS3949,May,Health & Wellness,Debit Card,1462
ATQCUS1675,October,Groceries,UPI,673
ATQCUS3554,October,Travel,Credit Card,562
ATQCUS0029,August,Travel,Net Banking,326
ATQCUS2013,August,Apparel,UPI,94
ATQCUS3360,October,Groceries,UPI,336
ATQCUS0564,September,Others,Debit Card,220
ATQCUS1470,June,Entertainment,Net Banking,83
ATQCUS2341,May,Groceries,UPI,386
ATQCUS2512,August,Others,Net Banking,33
ATQCUS3882,July,Apparel,UPI,90
ATQCUS2094,June,Food,Credit Card,574
ATQCUS1775,May,Bills,Net Banking,487
ATQCUS0284,May,Food,Debit Card,284
ATQCUS1997,August,Bills,Debit Card,1456
ATQCUS0767,September,Electronics,Credit Card,887
ATQCUS3325,June,Others,Net Banking,130
ATQCUS1641,September,Electronics,Debit Card,320
ATQCUS1792,June,Apparel,Debit Card,268
ATQCUS1364,September,Health & Wellness,UPI,446
ATQCUS0006,June,Apparel,Credit Card,573
ATQCUS1894,August,Entertainment,Debit Card,895
ATQCUS0174,October,Electronics,Net Banking,666
ATQCUS2965,September,Bills,Debit Card,1124
ATQCUS0168,May,Health & Wellness,Credit Card,177
ATQCUS2707,July,Health & Wellness,Credit Card,629
ATQCUS0623,September,Groceries,Debit Card,614
ATQCUS1088,July,Electronics,Debit Card,841
ATQCUS1002,October,Bills,Debit Card,369
ATQCUS1964,May,Health & Wellness,Credit Card,2584
ATQCUS3625,July,Electronics,UPI,543
ATQCUS3911,July,Electronics,Net Banking,130
ATQCUS3452,October,Bills,Net Banking,223
ATQCUS0722,October,Entertainment,Debit Card,90
ATQCUS2727,June,Others,Net Banking,139
ATQCUS2430,May,Others,UPI,135
ATQCUS2319,July,Entertainment,Net Banking,85
ATQCUS1651,July,Entertainment,Credit Card,1813
ATQCUS0900,May,Entertainment,UPI,161
ATQCUS2198,May,Apparel,UPI,171
ATQCUS2460,August,Entertainment,Net Banking,89
ATQCUS0912,May,Health & Wellness,Credit Card,573
ATQCUS0827,July,Food,Net Banking,157
ATQCUS2926,October,Others,Debit Card,100
ATQCUS1478,May,Travel,Net Banking,622
ATQCUS0370,July,Health & Wellness,Credit Card,436
ATQCUS0413,September,Food,Net Banking,152
ATQCUS0017,August,Others,Credit Card,239
ATQCUS0398,August,Others,Credit Card,216
ATQCUS0014,July,Apparel,Debit Card,301
ATQCUS1209,October,Health & Wellness,Debit Card,1684
ATQCUS0493,May,Food,Net Banking,178
ATQCUS1338,September,Electronics,Credit Card,3757
ATQCUS0761,May,Food,UPI,338
ATQCUS1618,October,Electronics,UPI,728
ATQCUS3829,July,Electronics,Net Banking,111
ATQCUS1590,July,Travel,UPI,247
ATQCUS3002,June,Others,Net Banking,23
ATQCUS0525,July,Food,Credit Card,678
ATQCUS0070,August,Groceries,UPI,3491
ATQCUS0431,May,Travel,Net Banking,211
ATQCUS2617,July,Groceries,Debit Card,715
ATQCUS0083,June,Bills,Debit Card,1175
ATQCUS1707,September,Electronics,UPI,667
ATQCUS3755,June,Electronics,Debit Card,541
ATQCUS0036,August,Travel,UPI,690
ATQCUS2639,September,Health & Wellness,Credit Card,5251
ATQCUS0582,September,Apparel,Credit Card,573
ATQCUS1272,May,Health & Wellness,Credit Card,2277
ATQCUS0897,October,Electronics,UPI,1322
ATQCUS2260,May,Entertainment,Debit Card,111
ATQCUS2522,May,Apparel,Debit Card,93
ATQCUS0826,June,Electronics,Credit Card,2647
ATQCUS3822,June,Apparel,Credit Card,338
ATQCUS3859,August,Groceries,Credit Card,671
ATQCUS0387,September,Groceries,Debit Card,1118
ATQCUS1727,October,Travel,Debit Card,466
ATQCUS2116,June,Entertainment,Debit Card,508
ATQCUS3252,May,Apparel,Debit Card,125
ATQCUS2958,September,Bills,Credit Card,2853
ATQCUS0764,August,Health & Wellness,Net Banking,513
ATQCUS1052,June,Groceries,Debit Card,548
ATQCUS0373,July,Food,Net Banking,128
ATQCUS0379,October,Others,Credit Card,239
ATQCUS0909,July,Travel,UPI,831
ATQCUS1645,June,Bills,Debit Card,451
ATQCUS0959,October,Apparel,Credit Card,266
ATQCUS3003,September,Electronics,UPI,1450
ATQCUS2588,October,Others,Net Banking,32
ATQCUS1485,October,Others,Credit Card,331
ATQCUS2743,July,Food,Credit Card,289
ATQCUS2657,May,Entertainment,Net Banking,63
ATQCUS1684,May,Food,Debit Card,220
ATQCUS3081,September,Groceries,Net Banking,218
ATQCUS3031,August,Electronics,Credit Card,890
ATQCUS2699,October,Travel,Credit Card,246
ATQCUS2749,September,Apparel,Credit Card,506
ATQCUS3786,June,Travel,Debit Card,310
ATQCUS1748,June,Groceries,Debit Card,118
ATQCUS0222,October,Apparel,Net Banking,87
ATQCUS1857,August,Food,Credit Card,1546
ATQCUS0175,September,Others,Debit Card,145
ATQCUS0940,May,Others,Credit Card,433
ATQCUS3037,September,Apparel,UPI,1064
ATQCUS0958,September,Food,Credit Card,686
ATQCUS3591,July,Bills,Credit Card,226
ATQCUS2874,June,Apparel,Debit Card,191
ATQCUS1861,September,Groceries,Debit Card,1635
ATQCUS2025,October,Entertainment,Debit Card,295
ATQCUS1627,July,Others,Net Banking,32
ATQCUS1228,June,Apparel,UPI,342
ATQCUS1953,August,Apparel,Net Banking,303
ATQCUS2405,August,Travel,Credit Card,1055
ATQCUS1269,July,Apparel,Debit Card,412
ATQCUS0125,September,Health & Wellness,Credit Card,297
ATQCUS2196,August,Others,Debit Card,59
ATQCUS3680,September,Electronics,Net Banking,339
ATQCUS2332,May,Electronics,Debit Card,393
ATQCUS2969,June,Groceries,Debit Card,881
ATQCUS2650,June,Travel,Net Banking,298
ATQCUS3307,October,Food,UPI,811
ATQCUS2171,October,Travel,Debit Card,205
ATQCUS1405,June,Food,UPI,1001
ATQCUS1966,August,Others,Credit Card,384
ATQCUS0537,July,Entertainment,UPI,114
ATQCUS2396,October,Apparel,Credit Card,280
ATQCUS3697,June,Apparel,Debit Card,37
ATQCUS0478,June,Entertainment,Net Banking,162
ATQCUS3910,June,Others,UPI,231
ATQCUS0196,May,Electronics,Debit Card,684
ATQCUS0148,September,Groceries,Credit Card,2218
ATQCUS1616,September,Apparel,Debit Card,951
ATQCUS1428,September,Bills,Credit Card,1190
ATQCUS1145,June,Groceries,Debit Card,876
ATQCUS1769,October,Others,Debit Card,30
ATQCUS0723,May,Others,Credit Card,413
ATQCUS0260,May,Entertainment,Net Banking,123
ATQCUS3667,July,Apparel,Debit Card,288
ATQCUS0296,October,Others,Net Banking,49
ATQCUS0176,June,Health & Wellness,Net Banking,611
ATQCUS1114,July,Entertainment,Credit Card,1777
ATQCUS3599,June,Travel,Net Banking,354
ATQCUS3219,May,Entertainment,Debit Card,393
ATQCUS3487,July,Entertainment,UPI,465
ATQCUS2155,May,Health & Wellness,Net Banking,207
ATQCUS2184,October,Entertainment,Net Banking,246
ATQCUS3185,October,Others,Net Banking,38
ATQCUS3389,July,Electronics,Credit Card,1355
ATQCUS2221,June,Bills,Net Banking,262
ATQCUS0303,August,Electronics,Credit Card,923
ATQCUS3393,July,Apparel,UPI,126
ATQCUS3241,June,Groceries,Debit Card,1126
ATQCUS3275,July,Entertainment,Net Banking,101
ATQCUS3813,October,Apparel,Credit Card,608
ATQCUS1282,August,Apparel,Net Banking,212
ATQCUS0778,October,Apparel,Net Banking,53
ATQCUS3976,August,Electronics,UPI,309
ATQCUS1841,July,Travel,Credit Card,670
ATQCUS1137,July,Health & Wellness,Net Banking,246
ATQCUS0799,June,Entertainment,Debit Card,179
ATQCUS1011,October,Food,Debit Card,171
ATQCUS0391,May,Entertainment,Debit Card,323
ATQCUS1626,July,Health & Wellness,Debit Card,863
ATQCUS1631,August,Groceries,Net Banking,460
ATQCUS0082,June,Health & Wellness,Net Banking,49
ATQCUS3507,October,Health & Wellness,Credit Card,576
ATQCUS2669,August,Electronics,UPI,898
ATQCUS0750,August,Health & Wellness,Debit Card,503
ATQCUS3382,August,Entertainment,Net Banking,97
ATQCUS3164,October,Travel,Net Banking,121
ATQCUS0839,June,Others,Net Banking,103
ATQCUS1813,June,Electronics,Credit Card,1154
ATQCUS0585,July,Electronics,UPI,939
ATQCUS2036,August,Others,Debit Card,201
ATQCUS2781,May,Electronics,Debit Card,428
ATQCUS3413,July,Health & Wellness,UPI,671
ATQCUS3189,August,Travel,Net Banking,483
ATQCUS3881,September,Health & Wellness,UPI,788
ATQCUS1767,May,Health & Wellness,Debit Card,718
ATQCUS3852,July,Travel,Credit Card,194
ATQCUS3257,July,Others,UPI,90
ATQCUS3399,July,Entertainment,Net Banking,199
ATQCUS2054,June,Electronics,UPI,628
ATQCUS0903,September,Bills,Debit Card,272
ATQCUS0351,May,Others,Credit Card,150
ATQCUS2952,May,Electronics,Net Banking,233
ATQCUS3513,July,Health & Wellness,UPI,1917
ATQCUS0041,July,Health & Wellness,Credit Card,1823
ATQCUS1368,August,Food,Credit Card,785
ATQCUS1369,September,Apparel,Debit Card,266
ATQCUS1811,July,Health & Wellness,Net Banking,221
ATQCUS0187,July,Bills,Net Banking,569
ATQCUS1730,May,Apparel,UPI,291
ATQCUS0983,October,Groceries,Net Banking,59
ATQCUS0120,October,Travel,Net Banking,317
ATQCUS2079,July,Health & Wellness,Credit Card,587
ATQCUS1240,August,Groceries,Credit Card,1561
ATQCUS3784,October,Entertainment,UPI,643
ATQCUS1848,August,Entertainment,Net Banking,470
ATQCUS2497,August,Groceries,UPI,1110
ATQCUS0883,October,Others,UPI,326
ATQCUS3179,May,Health & Wellness,UPI,234
ATQCUS0115,June,Bills,Credit Card,2530
ATQCUS1065,August,Others,UPI,232
ATQCUS0056,June,Food,UPI,566
ATQCUS1884,July,Groceries,Net Banking,870
ATQCUS0976,September,Travel,Net Banking,1213
ATQCUS3415,August,Others,UPI,311
ATQCUS0485,October,Food,UPI,657
ATQCUS0565,July,Bills,Credit Card,3379
ATQCUS3165,May,Groceries,Credit Card,1158
ATQCUS0584,June,Entertainment,Net Banking,54
ATQCUS3985,October,Apparel,Debit Card,873
ATQCUS0399,October,Food,Net Banking,191
ATQCUS2823,July,Others,Credit Card,289
ATQCUS2485,August,Apparel,UPI,276
ATQCUS0835,October,Health & Wellness,Net Banking,94
ATQCUS0707,May,Apparel,UPI,245
ATQCUS2228,June,Others,UPI,129
ATQCUS2449,May,Others,Net Banking,50
ATQCUS2970,June,Bills,Debit Card,1410
ATQCUS0715,May,Food,Net Banking,312
ATQCUS3781,October,Health & Wellness,Debit Card,184
ATQCUS3156,August,Travel,UPI,370
ATQCUS3201,June,Entertainment,UPI,829
ATQCUS1168,June,Health & Wellness,Debit Card,845
ATQCUS1381,July,Food,UPI,261
ATQCUS2180,May,Entertainment,Debit Card,337
ATQCUS0071,October,Food,Debit Card,363
ATQCUS1180,June,Groceries,Credit Card,410
ATQCUS3448,September,Travel,Credit Card,250
ATQCUS1720,August,Entertainment,UPI,4081
ATQCUS2552,July,Food,UPI,417
ATQCUS1911,May,Others,Net Banking,25
ATQCUS1672,September,Health & Wellness,Net Banking,127
ATQCUS2603,August,Travel,UPI,526
ATQCUS1722,September,Electronics,Debit Card,562
ATQCUS1671,August,Travel,Debit Card,437
ATQCUS0864,October,Bills,UPI,1039
ATQCUS1930,June,Groceries,Debit Card,392
ATQCUS3700,June,Travel,Credit Card,1295
ATQCUS2337,July,Food,UPI,252
ATQCUS0937,June,Electronics,Debit Card,235
ATQCUS0221,September,Others,Credit Card,316
ATQCUS2606,September,Entertainment,Credit Card,1196
ATQCUS0757,June,Electronics,Net Banking,342
ATQCUS3160,May,Travel,Debit Card,261
ATQCUS0211,October,Bills,UPI,727
ATQCUS2459,June,Others,Credit Card,356
ATQCUS3115,August,Travel,Debit Card,487
ATQCUS2262,May,Health & Wellness,Credit Card,411
ATQCUS0823,May,Apparel,Credit Card,860
ATQCUS2753,August,Entertainment,Debit Card,312
ATQCUS3109,June,Bills,UPI,1000
ATQCUS1264,October,Food,Net Banking,116
ATQCUS2265,June,Entertainment,Credit Card,267
ATQCUS0147,October,Bills,Net Banking,402
ATQCUS3528,September,Travel,Net Banking,282
ATQCUS1166,June,Entertainment,Credit Card,550
ATQCUS2685,June,Food,Net Banking,298
ATQCUS3357,July,Groceries,Net Banking,308
ATQCUS3937,October,Apparel,UPI,71
ATQCUS3379,July,Entertainment,Net Banking,82
ATQCUS3929,September,Health & Wellness,Debit Card,345
ATQCUS0512,October,Others,Credit Card,356
ATQCUS2001,August,Apparel,Net Banking,160
ATQCUS0001,August,Food,UPI,539
ATQCUS2514,August,Bills,Net Banking,300
ATQCUS2359,June,Entertainment,UPI,124
